10000,-40.71779431173767
20000,-32.56414901386646
30000,26.597537539793336
40000,97.73723436613734
50000,220.27578371985018
60000,185.56956665516103
70000,299.7972299522074
80000,367.767598111294
90000,346.27064625824426
100000,421.2093050160091
110000,413.7904962453249
120000,385.6440258345536
130000,404.38212155665894
140000,379.63074120972783
150000,456.615440313401
160000,471.27100251114143
170000,429.77998707913304
180000,492.6570419848269
190000,515.0986955775113
200000,486.2039497112934
210000,433.6566008590953
220000,565.1862010664097
230000,473.6656448101502
240000,400.3766135770672
250000,700.6468456021842
260000,557.1486146177836
270000,587.1789531365978
280000,809.1579876027142
290000,649.4184369492639
300000,664.8006079860871
310000,764.6107078376269
320000,645.981685061002
330000,945.1808947379383
340000,985.6552335614922
350000,1252.509646239853
360000,953.9359857935364
370000,970.8020616197612
380000,686.1224168079962
390000,1134.4836734233731
400000,734.6865233223067
410000,968.127083257127
420000,972.5654123903126
430000,1488.23553511299
440000,812.1717928512974
450000,1105.8446273408379
460000,1183.7873511655453
470000,1530.0173452023164
480000,920.4244982627049
490000,1325.1581247730815
500000,1701.7169482624588
510000,1503.9436967235265
520000,1612.5803849537842
530000,1365.0799664702297
540000,1297.1720448648623
550000,1304.4032081271444
560000,1077.8710272314454
570000,1073.0791421830638
580000,1398.3646158803738
590000,1800.558659166542
600000,1947.2268829266534
610000,1426.9769683504505
620000,2336.306413724143
630000,1609.887252063027
640000,1331.530774903359
650000,1236.993419548583
660000,1396.774756578764
670000,1702.100601565664
680000,2643.4751548578433
690000,2700.4231013695385
700000,1847.056750643375
710000,3044.651283613829
720000,2559.744539749031
730000,2273.708113203499
740000,2318.8533628501746
750000,2241.610829338616
760000,1977.762033619517
770000,2857.6214707473073
780000,1729.7959527683215
790000,2802.775324358184
800000,2221.9845090770914
810000,3027.393249674359
820000,3151.9822698553444
830000,2856.27269560685
840000,2566.1307237062247
850000,3153.385990362019
860000,2649.299255572138
870000,3219.0833374653985
880000,2665.2271495291748
890000,2810.058993409369
900000,3730.654899948827
910000,2967.8777485187675
920000,2527.031816801987
930000,3138.5455830952324
940000,3670.8266001765355
950000,3021.926527655204
960000,3138.1947677064322
970000,2966.8009797061027
980000,3689.0136945793247
990000,3432.486430059517
1000000,3088.5499627540794
