10000,312.6503057065332
20000,314.44577419312463
30000,200.75213061377136
40000,356.6410636654438
50000,262.8130763224987
60000,325.53179364895436
70000,246.01761587185464
80000,397.35437601226806
90000,508.9968921131921
100000,205.96841355788607
110000,472.76989450188574
120000,400.081933891173
130000,537.6033404174926
140000,699.4022500700019
150000,474.81346363650664
160000,225.53140705001792
170000,681.2078898349473
180000,570.2785408974647
190000,618.3246692243076
200000,570.4201598142137
210000,668.4963640463577
220000,744.7684213994511
230000,650.3487902054087
240000,905.1920453827395
250000,895.9242310044399
260000,833.1419726769188
270000,1113.898540608109
280000,889.4016195639946
290000,965.3634414639149
300000,1078.665256601803
310000,938.5258182279191
320000,922.0938161291394
330000,817.4467895841748
340000,837.3568171524969
350000,842.1454425351689
360000,755.6682837138462
370000,453.2214856873754
380000,672.9601300920771
390000,608.964916658497
400000,713.0668584357685
410000,682.951079356246
420000,506.449654947903
430000,595.1744142513537
440000,979.4379820703529
450000,461.4613560692545
460000,580.3572896126974
470000,317.2588135339096
480000,837.7684153547125
490000,961.3465950869495
500000,813.288000841638
510000,802.8440241888572
520000,928.8591359075765
530000,952.2683481798155
540000,802.471909120321
550000,839.299057025138
560000,531.2228540658107
570000,555.2418474478512
580000,609.7732631246645
590000,855.4749125001283
600000,906.7542738778471
610000,964.8133828081166
620000,773.0569974784943
630000,387.4206195947323
640000,1014.8718376701711
650000,747.8982313266216
660000,757.9349034359265
670000,860.8496278926195
680000,816.8931664369023
690000,650.2849322263914
700000,988.62586623023
710000,792.6483240285227
720000,714.2338004257138
730000,999.8209176539604
740000,499.0036422211555
750000,865.9259563723942
760000,862.3829410097785
770000,932.6419551378149
780000,1049.2029866294276
790000,903.8887529897931
800000,1013.2680928784506
810000,872.7907800062363
820000,843.5326085588076
830000,886.2182269875499
840000,845.8823360232054
850000,969.928744108299
860000,1042.4930520415685
870000,941.8291468046207
880000,917.0104583698281
890000,914.8386475231812
900000,881.9462072105405
910000,954.2612524009398
920000,1142.276900740701
930000,1135.9543280894818
940000,843.9940318258587
950000,1069.176128060733
960000,946.7377286369768
970000,878.4541553343295
980000,1067.4362131460098
990000,773.3607518431724
1000000,1029.2562180291402
